location,metric,winery,country,lat,lon
"Luciano Sandrone winery ,Barolo, Piedmont, Italy",94.75,Luciano Sandrone,Italy,44.6208903,7.954625300000001
"Luigi Baudana winery ,Barolo, Piedmont, Italy",92.57142857142857,Luigi Baudana,Italy,44.6253951,7.995799099999999
"Luigi Oddero & Figli winery ,Barolo, Piedmont, Italy",92.08333333333333,Luigi Oddero & Figli,Italy,44.6583803,7.9517523
"Manzone winery ,Barolo, Piedmont, Italy",95.0,Manzone,Italy,44.6215152,7.992768
"Marchesi Antinori winery ,Bolgheri Superiore, Tuscany, Italy",98.0,Marchesi Antinori,Italy,43.2043544,10.612672
"Marchesi Antinori winery ,Toscana, Tuscany, Italy",94.35714285714286,Marchesi Antinori,Italy,43.61238480000001,11.1915646
"Marchesi de' Frescobaldi winery ,Tuscany, Tuscany, Italy",95.0,Marchesi de' Frescobaldi,Italy,42.64336,11.22523
"Mascarello Giuseppe e Figlio winery ,Barolo, Piedmont, Italy",95.2,Mascarello Giuseppe e Figlio,Italy,44.569018,7.917308
"Masi winery ,Amarone della Valpolicella Classico, Veneto, Italy",92.63157894736842,Masi,Italy,45.5205517,10.8869911
"Masseto winery ,Toscana, Tuscany, Italy",95.5,Masseto,Italy,43.7249507,11.3893267
"Massimo Penna winery ,Barolo, Piedmont, Italy",93.0,Massimo Penna,Italy,44.665186,8.0501753
"Massolino winery ,Barolo, Piedmont, Italy",93.83333333333333,Massolino,Italy,44.60982389999999,7.9997527
"Mastroberardino winery ,Taurasi, Southern Italy, Italy",93.0,Mastroberardino,Italy,41.0077969,14.9589703
"Mauro Veglio winery ,Barolo, Piedmont, Italy",92.27272727272727,Mauro Veglio,Italy,44.6398139,7.9482841
"Michele Chiarlo winery ,Barolo, Piedmont, Italy",92.42105263157895,Michele Chiarlo,Italy,44.6239921,7.940022799999999
"Michele Satta winery ,Bolgheri Superiore, Tuscany, Italy",92.2,Michele Satta,Italy,43.1599313,10.6011888
"Milziade Antano winery ,Montefalco Sagrantino, Central Italy, Italy",95.5,Milziade Antano,Italy,42.9178331,12.6172919
"Milziade Antano winery ,Sagrantino di Montefalco, Central Italy, Italy",94.5,Milziade Antano,Italy,42.9178331,12.6172919
"Mirù winery ,Ghemme, Piedmont, Italy",94.0,Mirù,Italy,45.59695989999999,8.4233113
"Montecariano winery ,Amarone della Valpolicella Classico, Veneto, Italy",92.66666666666667,Montecariano,Italy,45.517347,10.882811
"Montepeloso winery ,Toscana, Tuscany, Italy",92.5,Montepeloso,Italy,43.0651978,10.6693289
"Monteraponi winery ,Chianti Classico, Tuscany, Italy",92.71428571428571,Monteraponi,Italy,43.467056,11.3444442
"Nino Franco winery ,Vino Spumante, Italy Other, Italy",93.0,Nino Franco,Italy,45.8973734,11.9908643
"Ornellaia winery ,Bolgheri Superiore, Tuscany, Italy",94.0,Ornellaia,Italy,43.2115188,10.6116508
"Padelletti winery ,Brunello di Montalcino, Tuscany, Italy",93.0,Padelletti,Italy,43.0596503,11.4897959
