location,metric,winery,country,lat,lon
"Château Roland-La-Garde winery ,Blaye Côtes de Bordeaux, Bordeaux, France",0.40909090909090906,Château Roland-La-Garde,France,45.1529227,-0.6307522999999999
"Château Roquevieille winery ,Côtes de Castillon, Bordeaux, France",0.6285714285714286,Château Roquevieille,France,44.837789,-0.57918
"Château Saint-Germain winery ,Bordeaux, Bordeaux, France",0.4375,Château Saint-Germain,France,44.8362763,-0.5716164
"Château Sainte-Marguerite winery ,Côtes de Provence, Provence, France",0.42708333333333337,Château Sainte-Marguerite,France,43.1509381,6.249895599999999
"Château Suau winery ,Bordeaux Rosé, Bordeaux, France",0.44039772727272725,Château Suau,France,44.6945561,-0.3244717
"Château Suau winery ,Côtes de Bordeaux, Bordeaux, France",0.47250000000000003,Château Suau,France,44.6945561,-0.3244717
"Château Tour de Guiet winery ,Bordeaux Supérieur, Bordeaux, France",0.4166666666666667,Château Tour de Guiet,France,44.837789,-0.57918
"Château Tour le Pin winery ,Bordeaux Blanc, Bordeaux, France",0.645,Château Tour le Pin,France,45.564026,5.445327
"Château Turcaud winery ,Bordeaux Blanc, Bordeaux, France",0.40819444444444447,Château Turcaud,France,44.751161,-0.3129546
"Château Val d'Arenc winery ,Bandol, Provence, France",0.5044444444444444,Château Val d'Arenc,France,43.1694358,5.7939322
"Château Valcolombe winery ,Coteaux Varois en Provence, Provence, France",0.6633333333333333,Château Valcolombe,France,43.393839,6.0407464
"Château d'Aydie winery ,nan, Southwest France, France",0.4704761904761904,Château d'Aydie,France,43.569457,-0.104667
"Château d'Yquem winery ,Sauternes, Bordeaux, France",0.41994047619047625,Château d'Yquem,France,44.544703,-0.328734
"Château de Bel winery ,Vin de France, France Other, France",0.48888888888888893,Château de Bel,France,44.715818,-0.609204
"Château de Bellevue winery ,Bordeaux Blanc, Bordeaux, France",0.4200000000000001,Château de Bellevue,France,44.837789,-0.57918
"Château de Berne winery ,Mediterranée, France Other, France",0.4333333333333334,Château de Berne,France,43.5148575,6.365700100000001
"Château de Brigue winery ,Vin Mousseux, France Other, France",0.4166666666666667,Château de Brigue,France,43.392767,6.311889
"Château de Béru winery ,Chablis, Burgundy, France",0.5,Château de Béru,France,47.80098,3.8880033
"Château de Cordes winery ,Minervois, Languedoc-Roussillon, France",0.5,Château de Cordes,France,43.2837865,2.5861001
"Château de Fesles winery ,Bonnezeaux, Loire Valley, France",0.4160714285714286,Château de Fesles,France,47.264546,-0.470306
"Château de Fontenille winery ,Bordeaux Rosé, Bordeaux, France",0.6749999999999999,Château de Fontenille,France,44.7624018,-0.3264872
"Château de Gaudou winery ,Vin Mousseux, France Other, France",0.55,Château de Gaudou,France,44.483639,1.104329
"Château de Lagarde winery ,Bordeaux Blanc, Bordeaux, France",0.44000000000000006,Château de Lagarde,France,44.837789,-0.57918
"Château de Léoube winery ,Côtes de Provence, Provence, France",0.4583333333333333,Château de Léoube,France,43.1214995,6.2933626
"Château de Marsan winery ,Bordeaux Rosé, Bordeaux, France",0.4426020408163266,Château de Marsan,France,43.6556591,0.7212179000000001
"Château de Nardon winery ,Bordeaux Supérieur, Bordeaux, France",1.0,Château de Nardon,France,44.837789,-0.57918
"Château de Pierreclos winery ,Pouilly-Fuissé, Burgundy, France",0.4928571428571428,Château de Pierreclos,France,46.33,4.6863889
"Château de Pitray winery ,Castillon Côtes de Bordeaux, Bordeaux, France",0.7166666666666667,Château de Pitray,France,44.8998207,-0.0275128
"Château de Ribebon winery ,Bordeaux Supérieur, Bordeaux, France",0.43124999999999997,Château de Ribebon,France,44.837789,-0.57918
"Château de Roquefort winery ,Côtes de Provence, Provence, France",0.5427083333333333,Château de Roquefort,France,43.2510815,5.636380099999999
"Château de Tigné winery ,Vin de France, France Other, France",0.5041666666666668,Château de Tigné,France,47.1988257,-0.4276038
"Château de l'Aubrade winery ,Bordeaux Rosé, Bordeaux, France",0.40787121212121213,Château de l'Aubrade,France,44.680904,0.011487
"Château de la Crée winery ,Meursault, Burgundy, France",0.46875,Château de la Crée,France,46.9147949,4.6868397
"Château de la Liquiere winery ,Faugères, Languedoc-Roussillon, France",0.44499999999999995,Château de la Liquiere,France,43.530126,3.140815
"Château de la Rivière winery ,Bordeaux Blanc, Bordeaux, France",0.4766666666666666,Château de la Rivière,France,44.943096,-0.318262
"Château de la Roulerie winery ,Coteaux du Layon, Loire Valley, France",0.6000000000000001,Château de la Roulerie,France,47.326709,-0.6580271
"Château des Pertonnières winery ,Beaujolais, Beaujolais, France",0.44285714285714284,Château des Pertonnières,France,45.8933378,4.5889841
"Château du Cros winery ,nan, Bordeaux, France",0.5683333333333334,Château du Cros,France,44.8623025,-0.550103
"Château du Grand Pierre winery ,Blaye Côtes de Bordeaux, Bordeaux, France",0.41416666666666674,Château du Grand Pierre,France,44.837789,-0.57918
"Château du Juge winery ,Cadillac Côtes de Bordeaux, Bordeaux, France",0.41805555555555557,Château du Juge,France,44.64566620000001,-0.3057282
"Château du Pin Franc winery ,Bordeaux, Bordeaux, France",0.5083333333333334,Château du Pin Franc,France,45.05223549999999,-0.4743802
"Château la Coustarelle winery ,Cahors, Southwest France, France",0.5333333333333333,Château la Coustarelle,France,44.4825373,1.1861801
"Château la Freynelle winery ,Bordeaux Rosé, Bordeaux, France",0.5166666666666667,Château la Freynelle,France,44.7948967,-0.2204773
"Château la Grave winery ,Minervois, Languedoc-Roussillon, France",0.4916666666666667,Château la Grave,France,43.20842649999999,2.4913677
"Château la Grâce Dieu winery ,Saint-Émilion, Bordeaux, France",0.45999999999999996,Château la Grâce Dieu,France,44.9076049,-0.1774535
"Château la Marzelle winery ,Saint-Émilion, Bordeaux, France",0.5343253968253968,Château la Marzelle,France,44.9083964,-0.1916198
"Château la Rayre winery ,Monbazillac, Southwest France, France",0.725,Château la Rayre,France,44.7735514,0.5065472
"Château la Rose du Pin winery ,Bordeaux, Bordeaux, France",0.4544642857142857,Château la Rose du Pin,France,44.8624022,-0.5506215
"Château la Varière winery ,Coteaux du Layon, Loire Valley, France",0.575,Château la Varière,France,47.3520619,-0.4569136999999999
"Château le Grand Verdus winery ,Bordeaux Blanc, Bordeaux, France",0.75,Château le Grand Verdus,France,44.7943922,-0.3959235
"Château le Peyrat winery ,Castillon Côtes de Bordeaux, Bordeaux, France",0.6333333333333334,Château le Peyrat,France,44.837789,-0.57918
"Château les Peyroulets winery ,Bergerac, Southwest France, France",0.4166666666666667,Château les Peyroulets,France,44.853806,0.483392
"Château les Vieux Moulins winery ,Blaye Côtes de Bordeaux, Bordeaux, France",0.4183333333333333,Château les Vieux Moulins,France,45.21416199999999,-0.5519109999999999
"Clos Badon-Thunevin winery ,Saint-Émilion, Bordeaux, France",0.49444444444444446,Clos Badon-Thunevin,France,44.8951333,-0.1552201
"Clos des Menuts winery ,Bordeaux, Bordeaux, France",0.43333333333333335,Clos des Menuts,France,44.894754,-0.1549481
"Clos du Clocher winery ,Pomerol, Bordeaux, France",0.43333333333333335,Clos du Clocher,France,44.9298292,-0.2010233
"Collovray et Terrier winery ,Mâcon-Villages, Burgundy, France",0.43125,Collovray et Terrier,France,46.298989,4.755555999999999
"Collovray et Terrier winery ,Pouilly-Fuissé, Burgundy, France",0.41916666666666674,Collovray et Terrier,France,46.298989,4.755555999999999
"Cox winery ,Vin de Pays des Côtes de Gascogne, Southwest France, France",0.46904761904761905,Cox,France,,
"Côté Mas winery ,Pays d'Oc, Languedoc-Roussillon, France",0.45555555555555555,Côté Mas,France,43.488525,3.517566
"David Moreau winery ,Santenay, Burgundy, France",0.4215773809523809,David Moreau,France,46.914217,4.695831099999999
"Delmas winery ,Blanquette de Limoux, Languedoc-Roussillon, France",0.4145833333333333,Delmas,France,43.053289,2.218142
"Denis Père et Fils winery ,Savigny-lès-Beaune, Burgundy, France",0.42500000000000004,Denis Père et Fils,France,47.0836636,4.8489037
"Domaine A. Machard de Gramont winery ,Puligny-Montrachet, Burgundy, France",0.42666666666666675,Domaine A. Machard de Gramont,France,47.1078,4.9252862
"Domaine Alzitana winery ,Corse, France Other, France",0.4875,Domaine Alzitana,France,42.0396042,9.012892599999999
"Domaine Amirault winery ,Crémant de Loire, Loire Valley, France",0.4557792207792208,Domaine Amirault,France,47.2703169,-0.1046324
"Domaine Benoît & Mathieu Fleuriet winery ,Sancerre, Loire Valley, France",0.4225,Domaine Benoît & Mathieu Fleuriet,France,,
"Domaine Bernard Millot winery ,Bourgogne, Burgundy, France",0.4333333333333334,Domaine Bernard Millot,France,46.9740579,4.7705095
"Domaine Bernard Moreau et Fils winery ,Bourgogne, Burgundy, France",0.4166666666666667,Domaine Bernard Moreau et Fils,France,46.9363436,4.7324473
"Domaine Chanson winery ,Savigny-lès-Beaune, Burgundy, France",0.45555555555555555,Domaine Chanson,France,47.0450533,4.8436192
"Domaine Chantal Lescure winery ,Côte de Beaune, Burgundy, France",0.5199999999999999,Domaine Chantal Lescure,France,47.13548670000001,4.9493997
"Domaine Clos Gautier winery ,Côtes de Provence, Provence, France",0.48489583333333336,Domaine Clos Gautier,France,43.457215,6.164359
"Domaine Denis Jeandeau winery ,Pouilly-Fuissé, Burgundy, France",0.5,Domaine Denis Jeandeau,France,46.27985700000001,4.744308999999999
"Domaine Emmanuel Giboulot winery ,Beaune, Burgundy, France",0.54,Domaine Emmanuel Giboulot,France,47.0197136,4.846299399999999
"Domaine Faiveley winery ,Puligny-Montrachet, Burgundy, France",0.45238095238095233,Domaine Faiveley,France,46.9464158,4.7527797
"Domaine Grand St Paul winery ,Mediterranée, France Other, France",0.49659090909090914,Domaine Grand St Paul,France,44.4067519,4.3868135
"Domaine Jas d'Esclans winery ,Côtes de Provence, Provence, France",0.5604761904761906,Domaine Jas d'Esclans,France,43.521711,6.564198999999999
"Domaine Jean-Paul et Benoît Droin winery ,Petit Chablis, Burgundy, France",0.4183585858585859,Domaine Jean-Paul et Benoît Droin,France,47.8163223,3.8026625
"Domaine Jean-Philippe Fichet winery ,Bourgogne, Burgundy, France",0.44222222222222224,Domaine Jean-Philippe Fichet,France,46.97329,4.783526
"Domaine Jessiaume winery ,Burgundy, Burgundy, France",0.7,Domaine Jessiaume,France,46.9111604,4.701288
"Domaine Joël Delaunay winery ,nan, Loire Valley, France",0.5875,Domaine Joël Delaunay,France,47.30557169999999,1.2941935
"Domaine L. Chatelain winery ,Petit Chablis, Burgundy, France",0.41000000000000003,Domaine L. Chatelain,France,47.815269,3.800450999999999
"Domaine La Soufrandise winery ,Pouilly-Fuissé, Burgundy, France",0.48928571428571427,Domaine La Soufrandise,France,46.2815535,4.746282799999999
"Domaine Luquet winery ,Saint-Véran, Burgundy, France",0.425,Domaine Luquet,France,46.2801912,4.7434195
"Domaine Marc Jambon winery ,Mâcon-Pierreclos, Burgundy, France",0.45,Domaine Marc Jambon,France,46.322796,4.676229999999999
"Domaine Méo-Camuzet winery ,Chambolle-Musigny, Burgundy, France",0.4714285714285714,Domaine Méo-Camuzet,France,47.1603659,4.953246699999999
"Domaine Méo-Camuzet winery ,Corton-Charlemagne, Burgundy, France",0.4216666666666667,Domaine Méo-Camuzet,France,47.1603575,4.953254600000001
"Domaine Olivier Merlin winery ,Saint-Véran, Burgundy, France",0.44727272727272727,Domaine Olivier Merlin,France,47.0525047,4.3837215
"Domaine Paquet et Fils winery ,Pouilly-Fuissé, Burgundy, France",0.4083333333333334,Domaine Paquet et Fils,France,46.254981,4.780288
"Domaine Pascal et Mireille Renaud winery ,Saint-Véran, Burgundy, France",0.47000000000000003,Domaine Pascal et Mireille Renaud,France,44.700836,6.868570999999999
"Domaine Pignier winery ,Côtes du Jura, France Other, France",0.4483333333333333,Domaine Pignier,France,46.6602092,5.5648592
"Domaine René Bouvier winery ,Chambolle-Musigny, Burgundy, France",0.7,Domaine René Bouvier,France,47.180179,4.959953
"Domaine Rives-Blanques winery ,Pays d'Oc, Languedoc-Roussillon, France",0.4133333333333333,Domaine Rives-Blanques,France,43.1155509,2.2252893
"Domaine Rossignol-Trapet winery ,Bourgogne, Burgundy, France",0.4475,Domaine Rossignol-Trapet,France,47.226905,4.980850999999999
"Domaine Sophie Cinier winery ,Mâcon-Villages, Burgundy, France",0.46249999999999997,Domaine Sophie Cinier,France,46.2822193,4.748088399999999
"Domaine Val d'Astier winery ,Côtes de Provence, Provence, France",0.4139393939393939,Domaine Val d'Astier,France,43.2243608,6.5147132
"Domaine Vigneau-Chevreau winery ,Vouvray, Loire Valley, France",0.6814814814814815,Domaine Vigneau-Chevreau,France,47.4500781,0.8548585
"Domaine Vincent Girardin winery ,Mâcon-Fuissé, Burgundy, France",0.48,Domaine Vincent Girardin,France,46.9701337,4.7978282
"Domaine de Côtes Rémont winery ,Chénas, Beaujolais, France",0.5,Domaine de Côtes Rémont,France,46.219107,4.6818759
"Domaine de Laballe winery ,Landes, Southwest France, France",0.4965909090909091,Domaine de Laballe,France,43.9412045,-0.7532808999999999
"Domaine de Lamothe winery ,Côtes de Gascogne, Southwest France, France",0.4875,Domaine de Lamothe,France,44.0043016,1.8137221
"Domaine de Malavieille winery ,Coteaux du Languedoc, Languedoc-Roussillon, France",0.4083333333333334,Domaine de Malavieille,France,44.494959,3.313299
"Domaine de Montille winery ,Pommard, Burgundy, France",0.5071428571428571,Domaine de Montille,France,46.98256629999999,4.771274399999999
"Domaine de l'Amaurigue winery ,Côtes de Provence, Provence, France",0.4595887445887446,Domaine de l'Amaurigue,France,43.408159,6.298374300000001
"Domaine de la Coche winery ,Muscadet Côtes de Grandlieu, Loire Valley, France",0.8,Domaine de la Coche,France,47.115672,-1.820909
"Domaine de la Combe au Loup winery ,Régnié, Beaujolais, France",0.43000000000000005,Domaine de la Combe au Loup,France,46.1654786,4.6385438
"Domaine de la Croix Senaillet winery ,Pouilly-Fuissé, Burgundy, France",0.496875,Domaine de la Croix Senaillet,France,46.29963250000001,4.7524
"Domaine de la Denante winery ,Bourgogne, Burgundy, France",0.45,Domaine de la Denante,France,46.3026868,4.7556885
"Domaine de la Jobeline winery ,Mâcon-Villages, Burgundy, France",0.53,Domaine de la Jobeline,France,46.3706882,4.7301741
"Domaine de la Mordorée winery ,Vin de Pays du Gard, Rhône Valley, France",0.75,Domaine de la Mordorée,France,44.011567,4.705892
"Domaine de la Quilla winery ,Muscadet Sèvre et Maine, Loire Valley, France",0.4166666666666667,Domaine de la Quilla,France,47.5532402,1.0105289
"Domaine des Caves du Prieuré winery ,Sancerre, Loire Valley, France",0.42748299319727895,Domaine des Caves du Prieuré,France,47.3054689,2.7662513
"Domaine des Crets winery ,Mâcon-Chardonnay, Burgundy, France",0.5011904761904762,Domaine des Crets,France,47.0525047,4.3837215
"Domaine des Marrans winery ,Chiroubles, Beaujolais, France",0.4340909090909091,Domaine des Marrans,France,46.1768243,4.6927862
"Domaine des Mouilles winery ,Beaujolais-Villages, Beaujolais, France",0.5875,Domaine des Mouilles,France,46.0487118,4.6124838
"Domaine des Roches Neuves winery ,Saumur, Loire Valley, France",0.5597222222222222,Domaine des Roches Neuves,France,47.2232609,-0.0642508
"Domaine des Verchères winery ,Mâcon-Villages, Burgundy, France",0.4583333333333333,Domaine des Verchères,France,46.265866,4.762663
"Domaine du Claouset winery ,Bordeaux Blanc, Bordeaux, France",0.5172222222222222,Domaine du Claouset,France,44.837789,-0.57918
"Domaine du Haut-Poncié winery ,Saint-Amour, Beaujolais, France",0.42000000000000004,Domaine du Haut-Poncié,France,46.2056933,4.703442000000001
"Domaine du Salvard winery ,Cheverny, Loire Valley, France",0.5316666666666666,Domaine du Salvard,France,47.49973,1.46013
"Domaine du Vieil Orme winery ,Touraine, Loire Valley, France",0.6041666666666667,Domaine du Vieil Orme,France,47.3258082,1.2030705
"Domaine du Vissoux winery ,Beaujolais Rosé, Beaujolais, France",0.425,Domaine du Vissoux,France,45.9177672,4.538243599999999
"Domaine le Galantin winery ,Bandol, Provence, France",0.41006944444444443,Domaine le Galantin,France,43.16935120000001,5.773984899999999
"Domaine les Cantates winery ,Chignin, France Other, France",0.48625,Domaine les Cantates,France,45.523454,6.011586899999999
"Domaine les Riquets winery ,Côtes de Duras, Southwest France, France",0.4833333333333334,Domaine les Riquets,France,44.696511,0.1432199
"Domaines Devillard winery ,Gevrey-Chambertin, Burgundy, France",0.4171428571428571,Domaines Devillard,France,47.2251562,4.971161599999999
"Evening Land winery ,Gevrey-Chambertin, Burgundy, France",0.4666666666666666,Evening Land,France,47.225962,4.968738999999999
"Evening Land winery ,Pouilly-Fuissé, Burgundy, France",0.4383333333333333,Evening Land,France,46.289074,4.740289
"Fat Bastard winery ,Vin de Pays d'Oc, Languedoc-Roussillon, France",0.44375000000000003,Fat Bastard,France,43.5912356,3.2583626
"Ferraud et Fils winery ,Pouilly-Fuissé, Burgundy, France",0.43499999999999994,Ferraud et Fils,France,46.1122322,4.7312755
"Florent Descombe winery ,Saint-Amour, Beaujolais, France",0.44000000000000006,Florent Descombe,France,46.06912639999999,4.6494243
"Frédéric Lornet winery ,Crémant de Jura, France Other, France",0.4075757575757576,Frédéric Lornet,France,46.76247499999999,5.6729159
"Georges Duboeuf winery ,Beaujolais Rosé, Beaujolais, France",0.4204761904761905,Georges Duboeuf,France,,
"Gilles Morat winery ,Pouilly-Fuissé, Burgundy, France",0.44970238095238096,Gilles Morat,France,46.3104659,4.7051935
