location,metric,winery,country,lat,lon
"Feudi di San Gregorio winery ,Irpinia, Southern Italy, Italy",4.0,Feudi di San Gregorio,Italy,40.9111904,14.8675003
"Feudi di San Marzano winery ,Salento, Southern Italy, Italy",4.0,Feudi di San Marzano,Italy,40.42336419999999,17.9531836
"Feudo Arancio winery ,Sicilia, Sicily & Sardinia, Italy",9.0,Feudo Arancio,Italy,37.6528056,13.0170393
"Feudo Disisa winery ,Sicilia, Sicily & Sardinia, Italy",4.0,Feudo Disisa,Italy,37.9510218,13.1056526
"Feudo Maccari winery ,Sicilia, Sicily & Sardinia, Italy",4.0,Feudo Maccari,Italy,36.7686156,15.0752471
"Feudo Montoni winery ,Sicilia, Sicily & Sardinia, Italy",5.0,Feudo Montoni,Italy,38.1484333,13.3360502
"Feudo Principi di Butera winery ,Sicilia, Sicily & Sardinia, Italy",9.0,Feudo Principi di Butera,Italy,37.2171809,14.0626847
"Feudo di Santa Tresa winery ,Sicilia, Sicily & Sardinia, Italy",4.0,Feudo di Santa Tresa,Italy,37.00781,14.522807
"Feudo di Santa Tresa winery ,Terre Siciliane, Sicily & Sardinia, Italy",4.0,Feudo di Santa Tresa,Italy,37.00781,14.522807
"Fiegl winery ,Collio, Northeastern Italy, Italy",5.0,Fiegl,Italy,45.9809776,13.6103191
"Firriato winery ,Sicilia, Sicily & Sardinia, Italy",6.0,Firriato,Italy,37.989988,12.552778
"Fondo Antico winery ,Sicilia, Sicily & Sardinia, Italy",4.0,Fondo Antico,Italy,37.9150934,12.5323722
"Fornacelle winery ,Toscana, Tuscany, Italy",4.0,Fornacelle,Italy,43.4598605,11.0580313
"Frank Cornelissen winery ,Etna, Sicily & Sardinia, Italy",4.0,Frank Cornelissen,Italy,37.873602,15.034682
"Franz Gojer-Glögglhof winery ,Alto Adige, Northeastern Italy, Italy",5.0,Franz Gojer-Glögglhof,Italy,46.49965539999999,11.3756562
"Franz Haas winery ,Alto Adige, Northeastern Italy, Italy",8.0,Franz Haas,Italy,46.3220608,11.2880419
"Gigante winery ,Colli Orientali del Friuli, Northeastern Italy, Italy",4.0,Gigante,Italy,46.017201,13.434573
"Gigante winery ,Friuli Colli Orientali, Northeastern Italy, Italy",5.0,Gigante,Italy,46.017201,13.434573
"Girlan winery ,Alto Adige, Northeastern Italy, Italy",9.0,Girlan,Italy,46.4618701,11.2834829
"Girolamo Dorigo winery ,Colli Orientali del Friuli, Northeastern Italy, Italy",4.0,Girolamo Dorigo,Italy,46.0183446,13.3404881
"Gradis'ciutta winery ,Collio, Northeastern Italy, Italy",6.0,Gradis'ciutta,Italy,45.9634744,13.5580785
"Gualdo del Re winery ,Toscana, Tuscany, Italy",4.0,Gualdo del Re,Italy,43.0634374,10.6843945
"Gualdo del Re winery ,Val di Cornia Suvereto, Tuscany, Italy",6.0,Gualdo del Re,Italy,43.0634374,10.6843945
"I Capitani winery ,Irpinia, Southern Italy, Italy",4.0,I Capitani,Italy,41.0245895,14.9252253
"I Giusti e Zanza winery ,Toscana, Tuscany, Italy",4.0,I Giusti e Zanza,Italy,43.5821411,10.5195897
"Il Roncal winery ,Colli Orientali del Friuli, Northeastern Italy, Italy",6.0,Il Roncal,Italy,46.0710663,13.4621368
"Jacopo Biondi-Santi winery ,Toscana, Tuscany, Italy",5.0,Jacopo Biondi-Santi,Italy,43.061267,11.489111
"Jermann winery ,Venezia Giulia, Northeastern Italy, Italy",6.0,Jermann,Italy,45.9889302,13.4694797
"Josef Weger winery ,Alto Adige, Northeastern Italy, Italy",6.0,Josef Weger,Italy,46.9678116,11.9250911
"Kellerei Kaltern Caldaro winery ,Alto Adige, Northeastern Italy, Italy",9.0,Kellerei Kaltern Caldaro,Italy,46.4208679,11.2520982
"Klaus Lentsch winery ,Alto Adige, Northeastern Italy, Italy",4.0,Klaus Lentsch,Italy,46.4664691,11.254273
"Kössler winery ,Alto Adige, Northeastern Italy, Italy",5.0,Kössler,Italy,46.494945,11.3402657
"La Calonica winery ,Cortona, Tuscany, Italy",4.0,La Calonica,Italy,43.1686438,11.9416583
"La Rajade winery ,Collio, Northeastern Italy, Italy",4.0,La Rajade,Italy,46.0360156,13.4969907
"La Tunella winery ,Colli Orientali del Friuli, Northeastern Italy, Italy",5.0,La Tunella,Italy,46.0001385,13.438806
"La Vis winery ,Trentino, Northeastern Italy, Italy",11.0,La Vis,Italy,46.1377955,11.1075308
"Le Buche winery ,Toscana, Tuscany, Italy",4.0,Le Buche,Italy,43.0150698,11.8706057
"Le Macchiole winery ,Toscana, Tuscany, Italy",4.0,Le Macchiole,Italy,43.2078087,10.6117048
"Lechthaler winery ,Trentino, Northeastern Italy, Italy",4.0,Lechthaler,Italy,46.2488115,11.1798395
"Leone de Castris winery ,Salento, Southern Italy, Italy",4.0,Leone de Castris,Italy,40.382458,17.965874
"Librandi winery ,Cirò, Southern Italy, Italy",4.0,Librandi,Italy,39.3764658,17.1178307
"Librandi winery ,Val di Neto, Southern Italy, Italy",4.0,Librandi,Italy,39.1386344,17.0913205
"Lis Neris winery ,Friuli Isonzo, Northeastern Italy, Italy",5.0,Lis Neris,Italy,45.9293858,13.5271326
"Lis Neris winery ,Venezia Giulia, Northeastern Italy, Italy",4.0,Lis Neris,Italy,45.9293858,13.5271326
"Livio Felluga winery ,Colli Orientali del Friuli, Northeastern Italy, Italy",6.0,Livio Felluga,Italy,45.9724379,13.4571194
"Livio Felluga winery ,Friuli Colli Orientali, Northeastern Italy, Italy",4.0,Livio Felluga,Italy,45.9724379,13.4571194
"Livon winery ,Collio, Northeastern Italy, Italy",4.0,Livon,Italy,45.98479810000001,13.4306775
"Maculan winery ,Veneto, Veneto, Italy",4.0,Maculan,Italy,45.7083304,11.5622593
"Maggiovini winery ,Sicilia, Sicily & Sardinia, Italy",4.0,Maggiovini,Italy,36.9610058,14.5237212
"MandraRossa winery ,Sicilia, Sicily & Sardinia, Italy",9.0,MandraRossa,Italy,37.59389,12.972897
"Manincor winery ,Alto Adige, Northeastern Italy, Italy",6.0,Manincor,Italy,46.3913191,11.2556871
"Marabino winery ,Sicilia, Sicily & Sardinia, Italy",4.0,Marabino,Italy,36.761819,15.021057
"Marchesi de' Frescobaldi winery ,Pomino, Tuscany, Italy",5.0,Marchesi de' Frescobaldi,Italy,43.8117812,11.5538981
"Marchesi de' Frescobaldi winery ,Toscana, Tuscany, Italy",5.0,Marchesi de' Frescobaldi,Italy,42.64336,11.22523
"Marco Felluga winery ,Collio, Northeastern Italy, Italy",4.0,Marco Felluga,Italy,45.898435,13.50953
"Marega winery ,Collio, Northeastern Italy, Italy",4.0,Marega,Italy,46.034766,13.485261
"Marilena Barbera winery ,Sicilia, Sicily & Sardinia, Italy",4.0,Marilena Barbera,Italy,37.5901749,12.9352565
"Mario Schiopetto winery ,Collio, Northeastern Italy, Italy",7.0,Mario Schiopetto,Italy,45.95167559999999,13.5071621
"Maso Poli winery ,Trentino, Northeastern Italy, Italy",4.0,Maso Poli,Italy,46.1633849,11.1191927
"Masottina winery ,Piave, Veneto, Italy",4.0,Masottina,Italy,45.90069159999999,12.3397735
"Masseria Altemura winery ,Salento, Southern Italy, Italy",5.0,Masseria Altemura,Italy,40.4841667,17.7666667
"Masseria del Feudo Grottarossa winery ,Sicilia, Sicily & Sardinia, Italy",4.0,Masseria del Feudo Grottarossa,Italy,37.4070073,13.9018891
"Masut da Rive winery ,Isonzo del Friuli, Northeastern Italy, Italy",4.0,Masut da Rive,Italy,45.9146914,13.4589615
"Maurigi winery ,Sicilia, Sicily & Sardinia, Italy",5.0,Maurigi,Italy,37.3881573,14.3623658
"Mazzei winery ,Toscana, Tuscany, Italy",5.0,Mazzei,Italy,43.4356356,11.3024047
"Mezzacorona winery ,Trentino, Northeastern Italy, Italy",5.0,Mezzacorona,Italy,46.217859,11.1109157
"Mezzacorona winery ,Vigneti delle Dolomiti, Northeastern Italy, Italy",4.0,Mezzacorona,Italy,46.4102117,11.8440351
"Miali winery ,Salento, Southern Italy, Italy",6.0,Miali,Italy,40.6990671,17.3409933
"Michele Satta winery ,Toscana, Tuscany, Italy",4.0,Michele Satta,Italy,43.1599313,10.6011888
"Mocali winery ,Toscana, Tuscany, Italy",5.0,Mocali,Italy,43.035343,11.449049
"Moletto winery ,Veneto Orientale, Veneto, Italy",5.0,Moletto,Italy,45.7896521,12.5920639
"Muri-Gries winery ,Alto Adige, Northeastern Italy, Italy",4.0,Muri-Gries,Italy,46.5031498,11.3348928
"Muzic winery ,Collio, Northeastern Italy, Italy",4.0,Muzic,Italy,45.974727,13.5850176
"Nals Margreid winery ,Alto Adige, Northeastern Italy, Italy",11.0,Nals Margreid,Italy,46.5388341,11.2039337
"Niedermayr Josef winery ,Alto Adige, Northeastern Italy, Italy",7.0,Niedermayr Josef,Italy,46.4629816,11.2832047
"Occhipinti winery ,Sicilia, Sicily & Sardinia, Italy",4.0,Occhipinti,Italy,36.989738,14.5445575
"Ocone winery ,Taburno, Southern Italy, Italy",5.0,Ocone,Italy,41.2019429,14.717885
"Olivi winery ,Toscana, Tuscany, Italy",5.0,Olivi,Italy,43.0144048,11.870792
"Pala winery ,Isola dei Nuraghi, Sicily & Sardinia, Italy",5.0,Pala,Italy,37.5999938,14.0153557
"Palamà winery ,Salento, Southern Italy, Italy",5.0,Palamà,Italy,40.1256415,18.2056648
"Perticaia winery ,Umbria, Central Italy, Italy",4.0,Perticaia,Italy,42.876939,12.610867
"Peter Zemmer winery ,Alto Adige, Northeastern Italy, Italy",7.0,Peter Zemmer,Italy,46.2678292,11.2244039
"Petra winery ,Toscana, Tuscany, Italy",5.0,Petra,Italy,43.1217416,11.448476
"Petrucco winery ,Friuli Colli Orientali, Northeastern Italy, Italy",4.0,Petrucco,Italy,46.1909352,12.7626926
"Piera Martellozzo winery ,Delle Venezie, Northeastern Italy, Italy",5.0,Piera Martellozzo,Italy,45.6056714,11.9634676
"Piera Martellozzo winery ,Friuli Grave, Northeastern Italy, Italy",6.0,Piera Martellozzo,Italy,46.0092861,12.6508817
"Pizzolato winery ,Piave, Veneto, Italy",5.0,Pizzolato,Italy,45.7503047,12.2238993
"Pizzolato winery ,Veneto, Veneto, Italy",5.0,Pizzolato,Italy,45.7503047,12.2238993
"Planeta winery ,Sicilia, Sicily & Sardinia, Italy",12.0,Planeta,Italy,36.7447433,15.0173343
"Plozner winery ,Friuli Grave, Northeastern Italy, Italy",4.0,Plozner,Italy,46.0823793,12.8233405
"Poggio al Tufo winery ,Toscana, Tuscany, Italy",4.0,Poggio al Tufo,Italy,42.6086111,11.6966667
"Poggiobello winery ,Friuli Colli Orientali, Northeastern Italy, Italy",4.0,Poggiobello,Italy,46.020824,13.412968
"Primosic winery ,Collio, Northeastern Italy, Italy",5.0,Primosic,Italy,45.979915,13.610953
"Principe di Corleone winery ,Sicilia, Sicily & Sardinia, Italy",5.0,Principe di Corleone,Italy,37.8618142,13.2298517
"Principi di Spadafora winery ,Sicilia, Sicily & Sardinia, Italy",8.0,Principi di Spadafora,Italy,37.8953125,13.0303125
"Rivera winery ,Castel del Monte, Southern Italy, Italy",7.0,Rivera,Italy,41.1973855,16.1217922
"Rocca Bernarda winery ,Colli Orientali del Friuli, Northeastern Italy, Italy",4.0,Rocca Bernarda,Italy,46.0212633,13.4329386
"Ronco Blanchis winery ,Collio, Northeastern Italy, Italy",5.0,Ronco Blanchis,Italy,45.948585,13.5469502
"Ronco dei Tassi winery ,Collio, Northeastern Italy, Italy",5.0,Ronco dei Tassi,Italy,45.9674674,13.4859433
"Ronco del Gelso winery ,Friuli Isonzo, Northeastern Italy, Italy",4.0,Ronco del Gelso,Italy,45.949304,13.4774169
"Ronco del Gelso winery ,Isonzo del Friuli, Northeastern Italy, Italy",4.0,Ronco del Gelso,Italy,45.949304,13.4774169
"Ronco delle Betulle winery ,Colli Orientali del Friuli, Northeastern Italy, Italy",4.0,Ronco delle Betulle,Italy,46.016167,13.404529
"Russiz Superiore winery ,Collio, Northeastern Italy, Italy",6.0,Russiz Superiore,Italy,45.9491667,13.5123042
"Schiopetto winery ,Collio, Northeastern Italy, Italy",4.0,Schiopetto,Italy,45.95167559999999,13.5071621
"Scilio winery ,Etna, Sicily & Sardinia, Italy",4.0,Scilio,Italy,37.826386,15.133355
"Scubla winery ,Colli Orientali del Friuli, Northeastern Italy, Italy",5.0,Scubla,Italy,46.0382641,13.4246048
"Sella & Mosca winery ,Sardinia, Sicily & Sardinia, Italy",4.0,Sella & Mosca,Italy,45.515251,-122.6661995
"Sirch winery ,Colli Orientali del Friuli, Northeastern Italy, Italy",4.0,Sirch,Italy,46.05893469999999,13.4563148
"Sorrentino winery ,Pompeiano, Southern Italy, Italy",5.0,Sorrentino,Italy,,
"Spadafora winery ,Terre Siciliane, Sicily & Sardinia, Italy",5.0,Spadafora,Italy,38.2227337,15.3793585
"St. Pauls winery ,Alto Adige, Northeastern Italy, Italy",10.0,St. Pauls,Italy,46.4708935,11.2642277
"Statti winery ,Calabria, Southern Italy, Italy",4.0,Statti,Italy,38.922387,16.3241897
"Stemmari winery ,Sicilia, Sicily & Sardinia, Italy",7.0,Stemmari,Italy,37.5999938,14.0153557
"Stemmari winery ,Terre Siciliane, Sicily & Sardinia, Italy",6.0,Stemmari,Italy,37.5999938,14.0153557
"Sturm winery ,Collio, Northeastern Italy, Italy",4.0,Sturm,Italy,45.9736828,13.5036519
"Subida di Monte winery ,Collio, Northeastern Italy, Italy",4.0,Subida di Monte,Italy,45.95834,13.489151
"Tasca d'Almerita winery ,Contea di Sclafani, Sicily & Sardinia, Italy",4.0,Tasca d'Almerita,Italy,37.7182588,13.8287267
"Tasca d'Almerita winery ,Sicilia, Sicily & Sardinia, Italy",11.0,Tasca d'Almerita,Italy,37.7182588,13.8287267
"Teanum winery ,Puglia, Southern Italy, Italy",7.0,Teanum,Italy,41.6787919,15.3786289
"Tenimenti Zabù winery ,Sicilia, Sicily & Sardinia, Italy",4.0,Tenimenti Zabù,Italy,37.5999938,14.0153557
"Tenuta Gorghi Tondi winery ,Sicilia, Sicily & Sardinia, Italy",4.0,Tenuta Gorghi Tondi,Italy,37.6037939,12.6519856
