location,metric,winery,country,lat,lon
"Domaine Pascal Prunier-Bonheur winery ,Beaune, Burgundy, France",1.6304347826086956,Domaine Pascal Prunier-Bonheur,France,46.9838108,4.762785399999999
"Domaine Pellé winery ,Menetou-Salon, Loire Valley, France",2.0932864486837497,Domaine Pellé,France,47.2402421,2.5958543
"Domaine Perrot-Minot winery ,Chambertin Clos de Bèze, Burgundy, France",5.46875,Domaine Perrot-Minot,France,47.2164131,4.9660175
"Domaine Perrot-Minot winery ,Chambolle-Musigny, Burgundy, France",3.404255319148936,Domaine Perrot-Minot,France,47.198226,4.96265
"Domaine Perrot-Minot winery ,Mazoyeres-Chambertin, Burgundy, France",5.0,Domaine Perrot-Minot,France,47.198226,4.96265
"Domaine Perrot-Minot winery ,Nuits-St.-Georges, Burgundy, France",3.882978723404255,Domaine Perrot-Minot,France,47.198226,4.96265
"Domaine René Bouvier winery ,Gevrey-Chambertin, Burgundy, France",1.3763440860215055,Domaine René Bouvier,France,47.230612,4.980997599999999
"Domaine Roses Camille winery ,Pomerol, Bordeaux, France",1.4444444444444444,Domaine Roses Camille,France,44.9390353,-0.2117376
"Domaine Rossignol-Février Père et Fils winery ,Volnay, Burgundy, France",1.363871635610766,Domaine Rossignol-Février Père et Fils,France,47.0021086,4.7805775
"Domaine Rossignol-Trapet winery ,Chambertin, Burgundy, France",2.5,Domaine Rossignol-Trapet,France,47.226905,4.980850999999999
"Domaine Rossignol-Trapet winery ,Chapelle-Chambertin, Burgundy, France",1.7894736842105263,Domaine Rossignol-Trapet,France,47.226905,4.980850999999999
"Domaine Sophie Cinier winery ,Saint-Véran, Burgundy, France",2.808988764044944,Domaine Sophie Cinier,France,46.2822193,4.748088399999999
"Domaine Vincent Girardin winery ,Charmes-Chambertin, Burgundy, France",1.3617021276595744,Domaine Vincent Girardin,France,46.9701337,4.7978282
"Domaine Vincent Girardin winery ,Chevalier-Montrachet, Burgundy, France",4.189473684210526,Domaine Vincent Girardin,France,47.008844,4.797524399999999
